post_row_id,source_row_number,post_id,source_platform,platform,country,region,content_key,main_hashtag,post_published_at,post_date,published_day_of_week,published_day_sort,published_month,post_hour,published_hour_bucket,engagement_level,content_type,promotion_type,content_category,post_type,engagement,views,likes,shares,comments,engagement_rate,impressions,video_views,live_stream_views,clicks,click_through_rate,reach_efficiency,click_efficiency,view_efficiency,video_view_share,live_stream_view_share,is_click_trackable,is_video_post,is_live_stream_post,is_challenge_scope,scope_segment,longitude,latitude
post_row_1,1,Post_1,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#FeatureHighlight,2024-03-14 15:42:00,2024-03-14,Thursday,4,2024-03,15,14:00-15:59,Low,Organic,Organic,Product Promotion,Video,54510,599342,125741,35920,15727,0.09095056986556643,677975,465645,0,16813.0,0.0248,0.08040119473431911,0.024798849515100113,0.8840178472657546,0.7769270299762072,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_4166,4166,Post_4209,Instagram,Instagram,Japan,APAC,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2024-05-26 10:04:00,2024-05-26,Sunday,7,2024-05,10,10:00-11:59,Medium,Organic,Organic,Product Promotion,Live Stream,34922,317688,79012,17896,10014,0.1099278067951288,399700,0,163724,,,0.08737052789592194,,0.794816112084063,0.0,0.5153609831029186,False,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_4167,4167,Post_4210,X.com,X (Twitter),UK,Europe,Organic | Organic | Educational | Image,#SuccessStory,2024-07-30 15:59:00,2024-07-30,Tuesday,2,2024-07,15,14:00-15:59,Medium,Organic,Organic,Educational,Image,36967,239068,32945,16554,8928,0.1546311422195827,272611,0,0,,,0.13560347894985897,,0.8769565424726075,0.0,0.0,False,False,False,False,Full Workbook Only,-3.436,55.3781
post_row_4168,4168,Post_4211,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Educational | Video,#CustomerStory,2024-08-12 18:52:00,2024-08-12,Monday,1,2024-08,18,18:00-19:59,High,Organic,Organic,Educational,Video,720017,2965301,352161,130025,85552,0.2428141482872672,3487107,2965301,0,85434.0,0.0245,0.20647975528138368,0.02449996515736397,0.8503613453788484,1.0,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4169,4169,Post_4212,X.com,X (Twitter),Germany,Europe,Organic | Organic | Educational | Video,#CustomerStory,2024-01-23 16:36:00,2024-01-23,Tuesday,2,2024-01,16,16:00-17:59,High,Organic,Organic,Educational,Video,650532,2626742,563480,172538,122146,0.2476575530152005,2892718,2626742,0,,,0.22488607600187782,,0.9080532564874972,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4170,4170,Post_4213,TikTok,TikTok,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-04-07 09:29:00,2024-04-07,Sunday,7,2024-04,9,08:00-09:59,Medium,Organic,Organic,Event / Webinar,Live Stream,36282,211286,29747,7885,7693,0.1717234814667573,235591,0,237505,2403.0,0.0102,0.15400418521929954,0.010199880301030174,0.8968339198016902,0.0,1.1240924623496114,True,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_4171,4171,Post_4214,TikTok,TikTok,USA,North America,Organic | Organic | Educational | Video,#SuccessStory,2024-07-29 15:51:00,2024-07-29,Monday,1,2024-07,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,32531,199931,43616,11738,4716,0.1627116915677465,255515,189046,0,3858.0,0.0151,0.12731542179519795,0.015098917871749213,0.7824628691074887,0.9455562168948287,0.0,True,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4172,4172,Post_4215,X.com,X (Twitter),Australia,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-09-01 17:11:00,2024-09-01,Sunday,7,2024-09,17,16:00-17:59,Low,Organic,Organic,Product Promotion,Video,248925,2613113,472912,120637,102283,0.09526008685346303,3142147,2613113,0,,,0.0792213095058888,,0.8316329567012619,1.0,0.0,False,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_4173,4173,Post_4216,TikTok,TikTok,India,APAC,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-05-11 15:25:00,2024-05-11,Saturday,6,2024-05,15,14:00-15:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,280652,2366929,378934,181051,117767,0.1185723404596704,2717850,2366929,0,48105.0,0.0177,0.1032625052891072,0.01769965229869198,0.8708828669720551,1.0,0.0,True,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_4174,4174,Post_4217,Instagram,Instagram,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-06-17 10:36:00,2024-06-17,Monday,1,2024-06,10,10:00-11:59,Medium,Organic,Organic,Event / Webinar,Live Stream,73014,420970,50947,20173,23667,0.1734422945702626,510819,0,186799,,,0.14293516881713483,,0.8241079521317727,0.0,0.44373470793643255,False,False,True,True,Challenge Scope,138.2529,36.2048
post_row_4175,4175,Post_4218,LinkedIn,LinkedIn,Japan,APAC,Organic | Organic | Entertainment | Text,#FunContent,2024-08-02 12:51:00,2024-08-02,Friday,5,2024-08,12,12:00-13:59,Low,Organic,Organic,Entertainment,Text,64266,655046,77569,36624,27451,0.09810978770837325,764361,0,0,,,0.0840780730571026,,0.8569851156717834,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_4176,4176,Post_4219,X.com,X (Twitter),Brazil,Latin America,Organic | Organic | Educational | Image,#SuccessStory,2025-02-05 17:50:00,2025-02-05,Wednesday,3,2025-02,17,16:00-17:59,High,Organic,Organic,Educational,Image,38780,188254,22923,10789,4230,0.206002326474427,240246,0,0,,,0.16141788000632684,,0.783588488465989,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4177,4177,Post_4220,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-05-29 08:59:00,2024-05-29,Wednesday,3,2024-05,8,08:00-09:59,Low,Organic,Organic,Entertainment,Video,154369,2140023,430332,106059,77022,0.07213443166616251,2681401,2140023,0,28690.0,0.0107,0.057570277627255306,0.010699630528966015,0.7980988296789626,1.0,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4178,4178,Post_4221,TikTok,TikTok,Brazil,Latin America,Organic | Organic | Educational | Video,#SuccessStory,2024-02-15 11:58:00,2024-02-15,Thursday,4,2024-02,11,10:00-11:59,High,Organic,Organic,Educational,Video,89520,428391,75302,25551,21603,0.2089702026298804,523263,401551,0,11354.0,0.0217,0.17108031716364427,0.021698457563405018,0.8186915566359555,0.9373469564019785,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4179,4179,Post_4222,YouTube,YouTube,Canada,North America,Organic | Organic | Product Promotion | Live Stream,#ProductDemo,2024-06-29 19:19:00,2024-06-29,Saturday,6,2024-06,19,18:00-19:59,Medium,Organic,Organic,Product Promotion,Live Stream,31992,249574,48003,17335,14466,0.1281893635491516,293335,0,1365675,,,0.10906301668740519,,0.8508156203657934,0.0,5.472024329457396,False,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_4180,4180,Post_4223,Instagram,Instagram,India,APAC,Organic | Organic | Educational | Image,#SuccessStory,2024-10-13 11:54:00,2024-10-13,Sunday,7,2024-10,11,10:00-11:59,High,Organic,Organic,Educational,Image,46525,226325,36621,16241,9174,0.2055711226239844,282049,0,0,,,0.16495360735191403,,0.8024314924002567,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_4181,4181,Post_4224,Instagram,Instagram,UK,Europe,Organic | Organic | Educational | Live Stream,#SuccessStory,2024-11-30 11:09:00,2024-11-30,Saturday,6,2024-11,11,10:00-11:59,High,Organic,Organic,Educational,Live Stream,38577,180630,18577,9613,10124,0.2135709296761513,206796,0,112608,,,0.18654616143445715,,0.8734695061800035,0.0,0.6234180368709517,False,False,True,False,Full Workbook Only,-3.436,55.3781
post_row_4182,4182,Post_4225,TikTok,TikTok,Japan,APAC,Sponsored | Paid/Promoted | Entertainment | Video,#TrendingNow,2025-04-15 12:04:00,2025-04-15,Tuesday,2,2025-04,12,12:00-13:59,Low,Sponsored,Paid/Promoted,Entertainment,Video,244419,3310242,556681,175439,154893,0.07383742028535252,3809683,3310242,0,51430.0,0.0135,0.06415730652655352,0.013499810876652992,0.8689022157486594,1.0,0.0,True,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_4183,4183,Post_4226,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2025-02-26 17:49:00,2025-02-26,Wednesday,3,2025-02,17,16:00-17:59,Medium,Organic,Organic,Educational,Video,279149,1573203,334751,59240,56367,0.1774402073803771,1936930,1573203,0,,,0.1441193021947102,,0.8122146902572628,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_4184,4184,Post_4227,X.com,X (Twitter),Canada,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-08-13 16:28:00,2024-08-13,Tuesday,2,2024-08,16,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,246935,2358874,491242,113119,58717,0.1046838448242381,2697058,2358874,0,,,0.09155717081353089,,0.8746100380488666,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4185,4185,Post_4228,X.com,X (Twitter),USA,North America,Organic | Organic | Educational | Image,#SuccessStory,2025-01-26 11:03:00,2025-01-26,Sunday,7,2025-01,11,10:00-11:59,Medium,Organic,Organic,Educational,Image,52844,303896,69812,22143,17644,0.1738898998672186,338904,0,0,,,0.15592616198097398,,0.8967023109789203,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4186,4186,Post_4229,TikTok,TikTok,UK,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-12-03 08:41:00,2024-12-03,Tuesday,2,2024-12,8,08:00-09:59,Medium,Organic,Organic,Product Promotion,Video,479049,3583709,740389,222882,182054,0.1336742375661444,4199728,3583709,0,82314.0,0.0196,0.11406667288929188,0.019599840751591532,0.8533193102029465,1.0,0.0,True,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_4187,4187,Post_4230,YouTube,YouTube,USA,North America,Organic | Organic | Educational | Video,#CustomerStory,2025-02-09 12:41:00,2025-02-09,Sunday,7,2025-02,12,12:00-13:59,High,Organic,Organic,Educational,Video,72284,302276,38363,12160,6190,0.2391357255138532,353682,261977,0,,,0.20437568210991794,,0.8546547463540695,0.8666814434490333,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4188,4188,Post_4231,TikTok,TikTok,Germany,Europe,Organic | Organic | Educational | Video,#CustomerStory,2024-09-10 16:09:00,2024-09-10,Tuesday,2,2024-09,16,16:00-17:59,Medium,Organic,Organic,Educational,Video,339843,1796000,348839,134204,96237,0.1892226109137624,2066360,1796000,0,38227.0,0.0185,0.1644645657097505,0.01849968059776612,0.8691612303761204,1.0,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4189,4189,Post_4232,Instagram,Instagram,UK,Europe,Organic | Organic | Entertainment | Video,#TrendingNow,2024-08-08 17:56:00,2024-08-08,Thursday,4,2024-08,17,16:00-17:59,Medium,Organic,Organic,Entertainment,Video,116737,1533451,184186,60806,90227,0.07612761056732086,1855314,1533451,0,,,0.06292034663674181,,0.8265183144200928,1.0,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_4190,4190,Post_4233,TikTok,TikTok,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-04-29 10:18:00,2024-04-29,Monday,1,2024-04,10,10:00-11:59,Low,Organic,Organic,Entertainment,Video,199259,2292385,365128,171839,69750,0.08692248931480642,2701906,2292385,0,51066.0,0.0189,0.07374756930848075,0.01889999133944704,0.8484325509473682,1.0,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4191,4191,Post_4234,TikTok,TikTok,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-03-15 17:59:00,2024-03-15,Friday,5,2024-03,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,32339,213675,37551,15946,11698,0.1513500961924757,259587,0,105443,5840.0,0.0225,0.12457865763693868,0.022497274516828654,0.8231344404766032,0.0,0.49347373347373347,True,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_4192,4192,Post_4235,X.com,X (Twitter),Canada,North America,Organic | Organic | Event / Webinar | Video,#WebinarReplay,2025-03-21 12:02:00,2025-03-21,Friday,5,2025-03,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Video,327911,2253471,430787,155613,85619,0.1455139534328715,2718590,2253471,0,,,0.12061804096976741,,0.8289116784803887,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4193,4193,Post_4236,YouTube,YouTube,UK,Europe,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2024-04-26 15:59:00,2024-04-26,Friday,5,2024-04,15,14:00-15:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,232556,1948497,400295,141409,78513,0.1193517955482084,2330740,1948497,0,,,0.09977775298832131,,0.8359992963608125,1.0,0.0,False,True,False,False,Full Workbook Only,-3.436,55.3781
post_row_4194,4194,Post_4237,Instagram,Instagram,Brazil,Latin America,Sponsored | Paid/Promoted | Educational | Video,#CustomerStory,2024-10-30 17:04:00,2024-10-30,Wednesday,3,2024-10,17,16:00-17:59,High,Sponsored,Paid/Promoted,Educational,Video,292688,1230174,296333,56346,64003,0.2379247016793092,1529191,1230174,0,,,0.19140055101030545,,0.8044606592636238,1.0,0.0,False,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4195,4195,Post_4238,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-09-27 12:01:00,2024-09-27,Friday,5,2024-09,12,12:00-13:59,Low,Organic,Organic,Product Promotion,Video,157415,1619231,354024,124419,72759,0.0972159261422956,2071951,1619231,0,,,0.07597428703671082,,0.7815006242908255,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4196,4196,Post_4239,Instagram,Instagram,India,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-03-08 17:22:00,2024-03-08,Friday,5,2024-03,17,16:00-17:59,High,Organic,Organic,Educational,Video,474603,2311941,499012,100759,114741,0.2052833666773315,2903093,2311941,0,,,0.16348184505284535,,0.7963716629126246,1.0,0.0,False,True,False,False,Full Workbook Only,78.9629,20.5937
post_row_4197,4197,Post_4240,TikTok,TikTok,Australia,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-01-19 15:55:00,2024-01-19,Friday,5,2024-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,210262,1181934,265554,53948,55863,0.1778969811786055,1372048,1181934,0,26206.0,0.0191,0.15324682518395857,0.019099914871782912,0.8614377922638276,1.0,0.0,True,True,False,False,Full Workbook Only,133.7751,-25.2744
post_row_4198,4198,Post_4241,YouTube,YouTube,Canada,North America,Organic | Organic | Educational | Video,#CustomerStory,2024-03-30 16:12:00,2024-03-30,Saturday,6,2024-03,16,16:00-17:59,Medium,Organic,Organic,Educational,Video,333165,1804346,342161,91646,47777,0.1846460419555209,2049025,1804346,0,,,0.16259684484083894,,0.8805875965398177,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4199,4199,Post_4242,TikTok,TikTok,Canada,North America,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2024-01-29 12:17:00,2024-01-29,Monday,1,2024-01,12,12:00-13:59,Low,Organic,Organic,Product Promotion,Live Stream,40257,418417,46710,25483,22571,0.09621356124331537,462002,0,66559,6976.0,0.0151,0.08713598642430119,0.015099501733758729,0.905660581555924,0.0,0.15907336460994653,True,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_4200,4200,Post_4243,Instagram,Instagram,Australia,APAC,Organic | Organic | Educational | Image,#SuccessStory,2024-04-14 10:26:00,2024-04-14,Sunday,7,2024-04,10,10:00-11:59,Medium,Organic,Organic,Educational,Image,77521,417950,51682,18215,12237,0.1854800581818679,493101,0,0,,,0.15721120013952516,,0.8475951174303034,0.0,0.0,False,False,False,False,Full Workbook Only,133.7751,-25.2744
post_row_4201,4201,Post_4244,X.com,X (Twitter),USA,North America,Organic | Organic | Entertainment | Image,#FunContent,2024-02-04 17:45:00,2024-02-04,Sunday,7,2024-02,17,16:00-17:59,Low,Organic,Organic,Entertainment,Image,37463,439900,58836,20952,21617,0.08516352757130011,537646,0,0,,,0.06967967770614865,,0.8181963596864852,0.0,0.0,False,False,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4202,4202,Post_4245,TikTok,TikTok,Canada,North America,Organic | Organic | Entertainment | Video,#FunContent,2025-04-03 18:44:00,2025-04-03,Thursday,4,2025-04,18,18:00-19:59,Low,Organic,Organic,Entertainment,Video,27243,544327,93385,41765,17185,0.05004920478388108,677814,497344,0,7320.0,0.0108,0.04019244217440183,0.010799422850516513,0.803062492070096,0.9136860747308144,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4203,4203,Post_4246,Instagram,Instagram,Brazil,Latin America,Organic | Organic | Educational | Image,#SuccessStory,2024-08-05 12:12:00,2024-08-05,Monday,1,2024-08,12,12:00-13:59,High,Organic,Organic,Educational,Image,39566,182610,38280,7500,10249,0.2166723783650728,218809,0,0,,,0.1808243719408251,,0.8345634777362906,0.0,0.0,False,False,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4204,4204,Post_4247,YouTube,YouTube,India,APAC,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2024-07-29 12:24:00,2024-07-29,Monday,1,2024-07,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,24993,164147,22762,9734,5377,0.152263285280569,196966,0,1061007,,,0.12688992008773087,,0.833377334159195,0.0,6.463761140928558,False,False,True,False,Full Workbook Only,78.9629,20.5937
post_row_4205,4205,Post_4248,X.com,X (Twitter),India,APAC,Organic | Organic | Educational | Image,#SuccessStory,2024-11-14 19:47:00,2024-11-14,Thursday,4,2024-11,19,18:00-19:59,High,Organic,Organic,Educational,Image,65244,293365,57523,15946,5921,0.2224017555699864,360820,0,0,,,0.1808214622249321,,0.8130508286680339,0.0,0.0,False,False,False,False,Full Workbook Only,78.9629,20.5937
post_row_4206,4206,Post_4249,TikTok,TikTok,Canada,North America,Organic | Organic | Educational | Video,#SuccessStory,2024-01-11 19:26:00,2024-01-11,Thursday,4,2024-01,19,18:00-19:59,High,Organic,Organic,Educational,Video,27375,133669,15254,5482,3869,0.2048007590213095,172041,127868,0,3698.0,0.0215,0.1591190472038642,0.02149487622136584,0.776960143221674,0.9566017550815821,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4207,4207,Post_4250,YouTube,YouTube,Japan,APAC,Organic | Organic | Educational | Video,#CustomerStory,2024-01-24 15:11:00,2024-01-24,Wednesday,3,2024-01,15,14:00-15:59,Medium,Organic,Organic,Educational,Video,243277,1324172,218325,42510,33836,0.1837207909055985,1477519,1324172,0,,,0.16465236656855173,,0.8962131789845004,1.0,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_4208,4208,Post_4251,YouTube,YouTube,Japan,APAC,Organic | Organic | Entertainment | Video,#TrendingNow,2025-04-17 15:28:00,2025-04-17,Thursday,4,2025-04,15,14:00-15:59,Low,Organic,Organic,Entertainment,Video,21165,248087,43361,12032,12938,0.08531570702692637,288797,232502,0,,,0.07328677236951907,,0.8590359318136961,0.9371792959727837,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_4209,4209,Post_4252,Instagram,Instagram,Australia,APAC,Organic | Organic | Product Promotion | Live Stream,#FeatureHighlight,2024-05-07 09:03:00,2024-05-07,Tuesday,2,2024-05,9,08:00-09:59,Medium,Organic,Organic,Product Promotion,Live Stream,37945,285719,48212,18875,10667,0.1328055898604755,359618,0,364673,,,0.10551474064145844,,0.7945069490403707,0.0,1.276334440481732,False,False,True,False,Full Workbook Only,133.7751,-25.2744
post_row_4210,4210,Post_4253,YouTube,YouTube,Germany,Europe,Organic | Organic | Educational | Video,#CustomerStory,2024-07-05 13:42:00,2024-07-05,Friday,5,2024-07,13,12:00-13:59,Medium,Organic,Organic,Educational,Video,45741,261661,64128,16505,14705,0.1748113855760872,297181,250019,0,,,0.15391630016723815,,0.8804768810926674,0.9555073167189608,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4211,4211,Post_4254,Instagram,Instagram,Australia,APAC,Sponsored | Paid/Promoted | Educational | Image,#SuccessStory,2024-07-06 08:05:00,2024-07-06,Saturday,6,2024-07,8,08:00-09:59,High,Sponsored,Paid/Promoted,Educational,Image,201,1000,172,75,32,0.2015401118291538,1293,0,0,,,0.1554524361948956,,0.7733952049497294,0.0,0.0,False,False,False,False,Full Workbook Only,133.7751,-25.2744
post_row_4212,4212,Post_4255,X.com,X (Twitter),Germany,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-11-27 16:14:00,2024-11-27,Wednesday,3,2024-11,16,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,186884,1421156,329606,60536,29687,0.1315020185514718,1601872,1421156,0,,,0.11666600077908847,,0.8871844941418541,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4213,4213,Post_4256,TikTok,TikTok,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2024-10-11 10:26:00,2024-10-11,Friday,5,2024-10,10,10:00-11:59,Low,Organic,Organic,Entertainment,Video,177182,1925599,382938,151911,47097,0.0920142428259952,2296064,1925599,0,39492.0,0.0172,0.07716770961088193,0.017199868993198794,0.8386521455847921,1.0,0.0,True,True,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4214,4214,Post_4257,TikTok,TikTok,Germany,Europe,Sponsored | Paid/Promoted | Educational | Video,#SuccessStory,2024-02-12 11:54:00,2024-02-12,Monday,1,2024-02,11,10:00-11:59,High,Sponsored,Paid/Promoted,Educational,Video,70771,306689,36100,12878,8543,0.230760204538915,371248,263813,0,7016.0,0.0189,0.19062998319182864,0.018898418307977418,0.8261027668835926,0.8601971378171372,0.0,True,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4215,4215,Post_4258,X.com,X (Twitter),Germany,Europe,Organic | Organic | Product Promotion | Video,#ProductDemo,2025-04-14 12:09:00,2025-04-14,Monday,1,2025-04,12,12:00-13:59,Medium,Organic,Organic,Product Promotion,Video,166630,1445856,333960,80323,32285,0.1152470355580671,1753357,1445856,0,,,0.09503483888335347,,0.8246215687963148,1.0,0.0,False,True,False,False,Full Workbook Only,10.4515,51.1657
post_row_4216,4216,Post_4259,X.com,X (Twitter),Japan,APAC,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-07-30 16:49:00,2024-07-30,Tuesday,2,2024-07,16,16:00-17:59,Low,Organic,Organic,Product Promotion,Video,146553,1725761,191398,67978,86017,0.0849213064794726,2102556,1725761,0,,,0.06970230519424929,,0.8207919313445159,1.0,0.0,False,True,False,False,Full Workbook Only,138.2529,36.2048
post_row_4217,4217,Post_4260,TikTok,TikTok,Brazil,Latin America,Sponsored | Paid/Promoted | Product Promotion | Video,#ProductDemo,2025-02-07 08:50:00,2025-02-07,Friday,5,2025-02,8,08:00-09:59,Medium,Sponsored,Paid/Promoted,Product Promotion,Video,255925,2221810,402345,94369,73962,0.1151876977512178,2873193,2221810,0,44821.0,0.0156,0.08907337585745197,0.015599717805243156,0.7732895075269918,1.0,0.0,True,True,False,False,Full Workbook Only,-51.9253,-14.235
post_row_4218,4218,Post_4261,Instagram,Instagram,USA,North America,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-01-12 12:34:00,2024-01-12,Friday,5,2024-01,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,45454,285543,53419,10326,11048,0.1591860438419847,368267,0,267426,,,0.12342675287223671,,0.7753695009327471,0.0,0.9365524632016894,False,False,True,False,Full Workbook Only,-95.7129,37.0902
post_row_4219,4219,Post_4262,X.com,X (Twitter),Canada,North America,Organic | Organic | Product Promotion | Image,#FeatureHighlight,2024-09-14 08:37:00,2024-09-14,Saturday,6,2024-09,8,08:00-09:59,Medium,Organic,Organic,Product Promotion,Image,24119,227046,52108,9722,9725,0.1062313138290675,288069,0,0,,,0.0837264683114115,,0.7881653353883965,0.0,0.0,False,False,False,False,Full Workbook Only,-106.3468,56.1304
post_row_4220,4220,Post_4263,YouTube,YouTube,Germany,Europe,Organic | Organic | Event / Webinar | Live Stream,#WebinarReplay,2024-12-23 12:46:00,2024-12-23,Monday,1,2024-12,12,12:00-13:59,Medium,Organic,Organic,Event / Webinar,Live Stream,57377,474243,47636,20231,14771,0.1209871818830728,530534,0,919542,,,0.10814952481839053,,0.8938974693422099,0.0,1.9389679974190446,False,False,True,False,Full Workbook Only,10.4515,51.1657
post_row_4221,4221,Post_4264,TikTok,TikTok,Canada,North America,Organic | Organic | Educational | Live Stream,#SuccessStory,2024-07-07 19:21:00,2024-07-07,Sunday,7,2024-07,19,18:00-19:59,High,Organic,Organic,Educational,Live Stream,51605,227242,33670,17824,10622,0.2270960990648499,269327,0,297013,4982.0,0.0185,0.19160722838779626,0.01849795972925106,0.8437401374537272,0.0,1.307033910984765,True,False,True,False,Full Workbook Only,-106.3468,56.1304
post_row_4222,4222,Post_4265,TikTok,TikTok,Japan,APAC,Organic | Organic | Event / Webinar | Live Stream,#EventRecap,2024-05-11 17:46:00,2024-05-11,Saturday,6,2024-05,17,16:00-17:59,Medium,Organic,Organic,Event / Webinar,Live Stream,29267,241691,47627,7922,11765,0.1210938262600302,270687,0,85070,6171.0,0.0228,0.10812118794031483,0.02279754846002948,0.8928799683767599,0.0,0.35197835252450443,True,False,True,False,Full Workbook Only,138.2529,36.2048
post_row_4223,4223,Post_4266,Instagram,Instagram,India,APAC,Organic | Organic | Educational | Live Stream,#SuccessStory,2025-01-08 17:36:00,2025-01-08,Wednesday,3,2025-01,17,16:00-17:59,Medium,Organic,Organic,Educational,Live Stream,21308,129692,16075,9914,6138,0.1643013466511983,159661,0,322197,,,0.13345776363670528,,0.8122960522607274,0.0,2.4843243993461432,False,False,True,False,Full Workbook Only,78.9629,20.5937
post_row_4224,4224,Post_4267,Instagram,Instagram,Japan,APAC,Organic | Organic | Educational | Image,#SuccessStory,2025-04-06 12:42:00,2025-04-06,Sunday,7,2025-04,12,12:00-13:59,Medium,Organic,Organic,Educational,Image,59131,336378,54332,12537,16006,0.1757898836223144,378733,0,0,,,0.15612845989126906,,0.888166597576657,0.0,0.0,False,False,False,False,Full Workbook Only,138.2529,36.2048
post_row_4225,4225,Post_4268,X.com,X (Twitter),USA,North America,Organic | Organic | Product Promotion | Video,#ProductDemo,2024-08-21 17:55:00,2024-08-21,Wednesday,3,2024-08,17,16:00-17:59,Medium,Organic,Organic,Product Promotion,Video,123245,889667,114411,63064,41284,0.138529908274968,1090908,889667,0,,,0.11297469630802964,,0.8155288988622322,1.0,0.0,False,True,False,False,Full Workbook Only,-95.7129,37.0902
post_row_4226,4226,Post_4269,Instagram,Instagram,Canada,North America,Organic | Organic | Entertainment | Video,#TrendingNow,2025-03-01 17:29:00,2025-03-01,Saturday,6,2025-03,17,16:00-17:59,Low,Organic,Organic,Entertainment,Video,51570,641129,130495,42955,25907,0.08043703297338653,829527,641129,0,,,0.06216795836663545,,0.7728850296614818,1.0,0.0,False,True,False,False,Full Workbook Only,-106.3468,56.1304
